bench_id,dataset,scenario,operation,resource_type,resource_id,concurrency,depth,attempt,started_at,ended_at,api_latency_ms,visible_latency_ms,ready_latency_ms,connect_latency_ms,cleanup_latency_ms,http_status,success,error_code,error_message
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:54:57.431108+00:00,2026-05-29T06:54:57.567492+00:00,136.30018901312724,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:54:59.572416+00:00,2026-05-29T06:54:59.708327+00:00,135.8059669728391,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:55:01.718307+00:00,2026-05-29T06:55:01.855922+00:00,137.53401298890822,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:55:03.859799+00:00,2026-05-29T06:55:04.035793+00:00,175.9127579862252,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:55:06.044723+00:00,2026-05-29T06:55:06.183339+00:00,138.54779402026907,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:55:08.188735+00:00,2026-05-29T06:55:08.327018+00:00,138.21674199425615,,,,,200,True,,
bench_20260529T065405Z,,database,get,database,db_2f03ee73,1,0,1,2026-05-29T06:55:10.336902+00:00,2026-05-29T06:55:10.474161+00:00,137.1971900225617,,,,,200,True,,
bench_20260529T065405Z,,branch,list,,,1,0,1,2026-05-29T06:55:10.474249+00:00,2026-05-29T06:55:10.610858+00:00,136.57479599351063,,,,,200,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_9df63900,1,0,1,2026-05-29T06:55:15.793221+00:00,2026-05-29T06:55:16.360922+00:00,567.6432930049486,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_d975853a,1,0,1,2026-05-29T06:55:16.360980+00:00,2026-05-29T06:55:16.673516+00:00,312.4907159944996,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_fbebef8f,1,0,1,2026-05-29T06:55:16.673572+00:00,2026-05-29T06:55:16.904690+00:00,231.08478198992088,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_6adae027,1,0,1,2026-05-29T06:55:16.904741+00:00,2026-05-29T06:55:17.167604+00:00,262.8278589982074,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_fbbaec91,1,0,1,2026-05-29T06:55:17.167656+00:00,2026-05-29T06:55:17.455638+00:00,287.9417850053869,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_699e40e9,1,0,1,2026-05-29T06:55:17.455701+00:00,2026-05-29T06:55:17.698495+00:00,242.7454510179814,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_b228544d,1,0,1,2026-05-29T06:55:17.698566+00:00,2026-05-29T06:55:17.934505+00:00,235.8934530057013,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_7745e995,1,0,1,2026-05-29T06:55:17.934588+00:00,2026-05-29T06:55:18.171798+00:00,237.16169598628767,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_e7c2f1c1,1,0,1,2026-05-29T06:55:18.171857+00:00,2026-05-29T06:55:18.510399+00:00,338.50078901741654,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_527a293a,1,0,1,2026-05-29T06:55:18.510451+00:00,2026-05-29T06:55:18.901001+00:00,390.51098201889545,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_ecd7720d,1,0,1,2026-05-29T06:55:18.901047+00:00,2026-05-29T06:55:19.132888+00:00,231.80098700686358,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_2a6f3f56,1,0,1,2026-05-29T06:55:19.132943+00:00,2026-05-29T06:55:19.511614+00:00,378.6302189982962,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_23b81555,1,0,1,2026-05-29T06:55:19.511664+00:00,2026-05-29T06:55:19.748289+00:00,236.58471900853328,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_e1b5956f,1,0,1,2026-05-29T06:55:19.748342+00:00,2026-05-29T06:55:19.989158+00:00,240.77870399923995,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_0c59de7a,1,0,1,2026-05-29T06:55:19.989204+00:00,2026-05-29T06:55:20.246850+00:00,257.6049960043747,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_805e0aea,1,0,1,2026-05-29T06:55:20.246904+00:00,2026-05-29T06:55:20.493958+00:00,247.01667798217386,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_f88c676b,1,0,1,2026-05-29T06:55:20.494007+00:00,2026-05-29T06:55:20.769101+00:00,275.0555009988602,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_06891cec,1,0,1,2026-05-29T06:55:20.769151+00:00,2026-05-29T06:55:21.005281+00:00,236.09305699937977,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_b4aea8f3,1,0,1,2026-05-29T06:55:21.005328+00:00,2026-05-29T06:55:21.281551+00:00,276.1830459930934,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_without_compute,create,branch,br_4ef4ab0e,1,0,1,2026-05-29T06:55:21.281613+00:00,2026-05-29T06:55:21.528855+00:00,247.19158999505453,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_with_compute,create,branch,br_214084b2,1,0,1,2026-05-29T06:55:21.528913+00:00,2026-05-29T06:55:21.998776+00:00,469.8193619842641,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_with_compute,create,branch,br_62bb4922,1,0,1,2026-05-29T06:55:35.526681+00:00,2026-05-29T06:55:36.006042+00:00,479.3033199966885,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_with_compute,create,branch,br_93bc81d8,1,0,1,2026-05-29T06:55:36.006090+00:00,2026-05-29T06:55:36.252702+00:00,246.57308202586137,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_with_compute,create,branch,br_c295ad6a,1,0,1,2026-05-29T06:55:36.252757+00:00,2026-05-29T06:55:36.591877+00:00,339.0824999951292,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_with_compute,create,branch,br_5b69b946,1,0,1,2026-05-29T06:55:36.591926+00:00,2026-05-29T06:55:36.828157+00:00,236.19049598346464,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_f0cf4b08,5,0,1,2026-05-29T06:55:36.828452+00:00,2026-05-29T06:55:37.069435+00:00,240.9364790073596,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_061c44d7,5,0,1,2026-05-29T06:55:36.830388+00:00,2026-05-29T06:55:37.318931+00:00,488.49379099556245,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_2b173741,5,0,1,2026-05-29T06:55:36.829139+00:00,2026-05-29T06:55:37.378622+00:00,549.4323190068826,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_07e6edc9,5,0,1,2026-05-29T06:55:36.831293+00:00,2026-05-29T06:55:37.425457+00:00,594.0975229896139,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_8c9de838,5,0,1,2026-05-29T06:55:37.069577+00:00,2026-05-29T06:55:37.426631+00:00,357.0108959975187,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_86b0ebb1,5,0,1,2026-05-29T06:55:36.829872+00:00,2026-05-29T06:55:37.444073+00:00,614.146007981617,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_036f2c42,5,0,1,2026-05-29T06:55:37.319016+00:00,2026-05-29T06:55:37.565553+00:00,246.49478300125338,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_7eeb389f,5,0,1,2026-05-29T06:55:37.378713+00:00,2026-05-29T06:55:37.701164+00:00,322.4083429959137,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_813438ce,5,0,1,2026-05-29T06:55:37.426692+00:00,2026-05-29T06:55:37.712887+00:00,286.15125399664976,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_1bd7954a,5,0,1,2026-05-29T06:55:37.444156+00:00,2026-05-29T06:55:37.796710+00:00,352.51414400408976,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_325cf4a5,5,0,1,2026-05-29T06:55:37.565635+00:00,2026-05-29T06:55:37.797127+00:00,231.4619609969668,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_bc8bdcb6,5,0,1,2026-05-29T06:55:37.425552+00:00,2026-05-29T06:55:37.797513+00:00,371.925374987768,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_af7596ad,5,0,1,2026-05-29T06:55:37.712969+00:00,2026-05-29T06:55:38.075742+00:00,362.72233800264075,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_6af4d028,5,0,1,2026-05-29T06:55:37.701254+00:00,2026-05-29T06:55:38.076546+00:00,375.25198300136253,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_9ec57205,5,0,1,2026-05-29T06:55:37.796783+00:00,2026-05-29T06:55:38.095853+00:00,299.03088699211366,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_0f94b0a4,5,0,1,2026-05-29T06:55:37.797177+00:00,2026-05-29T06:55:38.248736+00:00,451.51356799760833,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_47c8fe70,5,0,1,2026-05-29T06:55:37.797567+00:00,2026-05-29T06:55:38.343752+00:00,546.1335369909648,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_db4db5a1,5,0,1,2026-05-29T06:55:38.075861+00:00,2026-05-29T06:55:38.454735+00:00,378.8281589804683,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_cb1e0a96,5,0,1,2026-05-29T06:55:38.076615+00:00,2026-05-29T06:55:38.454971+00:00,378.319997980725,,,,,201,True,,
bench_20260529T065405Z,S,branch_create_concurrent,create,branch,br_cdece7c2,5,0,1,2026-05-29T06:55:38.095932+00:00,2026-05-29T06:55:38.456847+00:00,360.8625319902785,,,,,201,True,,
bench_20260529T065405Z,S,branch_depth,create,branch,br_adc474c6,1,1,1,2026-05-29T06:55:38.457298+00:00,2026-05-29T06:55:38.894985+00:00,437.6374499988742,,,,,201,True,,
bench_20260529T065405Z,S,branch_depth,create,branch,br_31d00c30,1,5,1,2026-05-29T06:55:38.895042+00:00,2026-05-29T06:55:39.287243+00:00,392.1590239915531,,,,,201,True,,
bench_20260529T065405Z,S,branch_depth,create,branch,br_f6723e47,1,5,1,2026-05-29T06:55:39.287298+00:00,2026-05-29T06:55:42.608136+00:00,3320.7444149884395,,,,,201,True,,
bench_20260529T065405Z,S,branch,create,branch,,1,0,1,2026-05-29T06:55:42.608194+00:00,2026-05-29T06:56:42.611983+00:00,60002.784084994346,,,,,,False,ReadTimeout,The read operation timed out
